a	a
abaks	abaks
abate	abatɛ
abatija	abatija
abats	abats
abi	abi
abinieks	abiniɛks
aborts	aboɾts
abstrakcija	abstɾaktsija
abstrakts	abstɾakts
abstraktums	abstɾaktums
acs	ats
adata	adata
adenīns	adɛniːns
administratore	administratoːɾɛ
administratore	administraːtoːɾɛ
administrators	administɾatoɾs
adrese	adɾɛsɛ
adīt	adîːt
adīšana	adîːʃana
afrikānietis	afrikāːniɛtis
afrikānietis	āːfrikāːniɛtis
afrikānis	afɾikāːnis
afrikānis	āːfɾikāːnis
afrikānisks	afrikāːnisks
afrikānisks	āːfrikāːnisks
agrs	agɾs
agrums	agɾums
aicināt	aîtsinâːt
aicināt	āītsinâːt
aids	âjts
airis	āīɾis
aita	àjta
aiz	àjs
aizdusa	àjzdusa
aizgalds	àjzgâlts
aizmirst	àjzmìɾst
aizmārša	àizmàːɾʃa
aizparīt	àjzpaɾîːt
aizspriedums	àjspɾiɛ̂dums
aizstāvēt	ajstāːvɛ̂ːt
aizvakar	àjzvakar
aizvakardiena	àjzvakaɾdìɛna
ak	ak
aka	aka
akcents	aktsɛnts
akcentuācija	aktsɛntuaːtsija
akls	akls
aklums	aklums
aknas	aknas
akts	akts
aktīnijs	aktīːnijs
akustika	akustika
akustisks	akustisks
akustiķe	akustice
akustiķis	akusticis
akvedukts	akvɛdukts
ala	ala
albāniete	albāːniɛtɛ
albānija	albāːnija
albānis	albāːnis
algebra	algɛbɾa
alksnis	àlksnis
alnis	âlnis
alu	alu
alumīnijs	alumiːnijs
alus	alus
alva	ālva
alvis	alvis
amerika	amɛɾika
amerikāniete	amɛɾikāːniɛtɛ
amerikānis	amɛɾikāːnis
amerikānisks	amɛɾikāːnisks
amerikānisms	amɛɾikāːnisms
amerīcijs	amerìːtsijs
amfībija	amfīːbija
ananass	ananas
andora	andoːɾa
andoriete	andoɾiɛtɛ
anglija	āŋglija
anglis	āŋglis
anglisks	āŋglisks
anna	anna
anton	anton
antropologs	āntɾopologs
antropoloģe	āntɾopoloɟɛ
antropoloģija	āntɾopoloɟija
ap	ap
apart	apâɾt
aparšana	apaɾʃana
apavniece	apawnìɛtsɛ
apavnieks	apawnìɛks
apavs	apaws
apcept	aptsɛpt
apdārzs	apdàːɾs
apinis	apinis
apinis	apīːnis
apli	apli
aplikācija	aplikaːtsija
aploksne	aplùoksne
apmainīt	apmāīnîːt
apmainīšana	apmāīnîːʃana
apmaiņa	apmāīɲa
apostrofs	apostɾoːfs
aprikoze	apɾikoːzɛ
apse	apsɛ
apsmej	apsmɛj
apspriede	apspɾiɛ̂dɛ
apspriest	apspɾiɛ̂st
apstāklis	apstàːklis
apstāklis	apstâːklis
apvidus	apvidus
apziņa	apziɲa
armija	aɾmija
arsēns	arseːns
art	âɾt
arvien	aɾvîɛn
arī	aɾîː
arī	aɾīː
asari	asari
asinis	asinis
ass	as
astats	astats
aste	astɛ
astere	astɛɾɛ
astes	astɛs
astoņos	astoɲos
astronomisks	astɾonoːmisks
atart	atâɾt
atbilde	atbildɛ
atcept	attsɛpt
atgriezt	atgriɛ̂st
atgriezt	atgrīɛ̄st
atmiņa	atmiɲa
atoms	atoːms
atoms	aːtoːms
atrada	atrada
atrast	atɾast
atslēga	atslæ̂ːga
atstāstījums	atstāːstīːjums
atstāstīt	atstâːstîːt
atvasara	atvasaɾa
atvedi	atvɛdi
atvere	atvɛɾɛ
atvērt	atvɛ̄ːɾt
auglis	âwglis
augs	âwks
augsme	âwksme
augsne	âwksnɛ
augsts	aûksts
auka	āwka
aukla	àwkla
auksts	āūksts
auns	àwns
auss	àws
aust	àwst
aust	âwst
austrumi	àwstrumi
aut	àwt
aušana	âwʃana
avokado	avokadoː
avokado	avokaːdoː
ašs	aʃ
b	b
bads	bats
badu	batu
bagāts	bagāːts
baidīt	bâjdîːt
baidīt	bāīdîːt
baigs	baîgs
bail	bâjl
bailes	bâjlɛs
balss	bàls
baltas	baltas
baltkrievs	baltkɾìews
balts	bālts
baltums	bāltums
bara	bara
barna	baɾna
bebrs	bæbɾs
bembo	bɛmboː
berilijs	berilijs
berklijs	berklijs
bet	bɛt
bez	bɛs
bi	bi
biedre	bìɛdɾɛ
biedrs	bìɛdrs
biezs	bìɛs
bikls	bikls
bikses	biksɛs
binoklis	bìnoklis
birkas	biɾkas
bismuts	bismuts
blusa	blusa
blāvs	blāːws
blīvs	blīːws
bole	būōle
brasls	bɾasls
brauciens	bràwtsiɛns
braukt	bɾàwkt
brazīlija	bɾazīːlija
briedis	bɾiɛ̂dis
brilles	bɾīllɛs
brokastis	bɾūōkastis
bruka	pɾuka
brālēns	brāːlæns
brīvs	brīːws
brūngans	brūːngans
brūngans	brūːŋgans
brūns	bɾūns
bulta	būlta
bumba	būmba
bura	bura
burkāns	būɾkāːns
burtnīca	būrtnìtsa
burts	būrts
buča	butʃa
bāls	bāːls
