	kjapita
	klaːs
a	a
aaba	aːba
aad	aːd
aadiens	aːdiens
aaf	aːf
aafwe	aːfwe
aagan	aːgan
aaganizieshan	aːganizɪɛʃan
aaganizm	aːganizm̩
aagas	aːgas
aagiment	aːgiment
aajentiina	aːdʒentiːna
aakid	aːkid
aal	aːl
aalmuos	aːlmuɔs
aalwiez	aːlwɪɛz
aarait	aːɹaɪt
aaredi	aːɹedi
aas	aːs
aas-riesin	aːsɹɪɛsin
aat	aːt
aata	aːta
aatagrafi	aːtagɹafi
aatiek	aːtɪɛk
aatis	aːtis
aawez	aːwez
aazwiez	aːzwɪɛz
ab	ab
abee	abeː
abov	abov
abraad	abɹaːd
achrakshan	atʃɹakʃan
achribyut	atʃɹibjut
ada	ada
adaels	adaels
adawaiz	adawaɪz
adminischrietiv	administʃɹɪɛtiv
advokiet	advokɪɛt
afrika	afɹika
afta	afta
agen	agen
agrikolcha	agɹikoltʃa
agrikolcharal	agɹikoltʃaɹal
agyu	aɟu
ahn	ã
ai	aɪ
aida	aɪda
aidentifai	aɪdentifaɪ
aidentiti	aɪdentiti
aidie	aɪdie
aigl	aɪgl̩
ail	aɪl
ailan	aɪlan
ailant	aɪlant
airilan	aɪɹilan
airish	aɪɹiʃ
ais	aɪs
aiskriim	aɪskɹiːm
aisoliet	aɪsolɪɛt
ait	aɪt
aiyan	aɪjan
aizak	aɪzak
ajres	adʒɹes
aki	aki
akliem	aklɪɛm
aknalij	aknalidʒ
akraas	akɹaːs
aktivis	aktivis
aktuoba	aktuɔba
ala	ala
alaiv	alaɪv
alayans	alajans
alduo	alduɔ
aligeta	aligeta
aligzanda	aligzanda
aliv	aliv
amerika	amɛɹɪka
amfisbiinyan	amfisbiːɲan
amtan	amtan
an	an
ana	ana
anarebl	anaɹebl̩
anda	anda
andastan	andastan
aneda	aneda
anju	andʒu
anlain	anlaɪn
anles	anles
anmigl	anmigl̩
ansa	ansa
ansofistikietid	ansofistikɪɛtid
antiiga	antiːga
antuoni	antuɔni
anuova	anuova
anz	anz
apaat	apaːt
apaint	apaɪnt
api	api
apier	apɪɛɹ
apl	apl̩
aplai	aplaɪ
apm	apm̩
aprishiet	apɹiʃɪɛt
apruoch	apɹuɔtʃ
apruuv	apɹuːv
ar	aɹ
aredi	aɹedi
ariebia	aɹɪɛbja
arinj	aɹindʒ
asaalt	asaːlt
aschranami	astʃɹanami
aschranomi	astʃɹanomi
aschrielia	astʃɹɪɛlja
askaadn	askaːdn̩
aspital	aspital
at	at
atlantik	atlantik
atletix	atletiks
atmosfier	atmosfɪɛɹ
aul	aul
avielobl	avɪɛlobl̩
awie	awɪɛ
ax	aks
axep	aksep
axtiel	akstɪɛl
aya	aja
az	az
azwel	azwel
ba'aamaz	ba'aːmaz
baaba	baːba
baabiedoz	baːbɪɛdoz
baabyuuda	baːbjuːda
baagin	baːgin
baal	baːl
baan	baːn
baara	baːɹa
baas	baːs
baaskitbaal	baːskitbaːl
baat	baːt
baazli	baːzli
bad	bad
bada	bada
badarieshan	badaɹɪɛʃan
badi	badi
badman	badman
bai	baɪ
baik	baɪk
bailoji	baɪlodʒi
bait	baɪt
baka	baka
bakbuon	bakbuɔn
bakl	bakl̩
bami	bamɪ
ban	ban
banaana	banaːna
banit	banit
baptis	baptis
batam	batam
batn	batn̩
baul	baul
bax	baks
baxin	baksin
baya	baya
bayagrafi	bajagɹafi
bayosfier	bajosfɪɛɹ
beg	beg
bekaa	bekaː
bel	bel
beli	beli
ben	ben
bex	beks
bie	bɪɛ
biebi	bɪɛbi
bied	bɪɛd
biefies	bɪɛfɪɛs
biej	bɪɛdʒ
biek	bɪɛk
bier	bɪɛɹ
bies	bɪɛs
biesik	bɪɛsik
biesin	bɪɛsin
biev	bɪɛv
bifuo	bifuɔ
bifuor	bifuɔɹ
bifuotaim	bifuɔtaɪm
bigop	bɪgop
biif	biːl
biin	biːn
biini	biːni
biis	biːs
bikaazn	bikaːzn̩
bil	bil
bilang	bilaŋ
biyain	bijaɪn
bizniz	bizniz
blai	blaɪ
blak	blak
blingki	bliŋki
bluu	bluː
bod	bod
bokl	bokl̩
bon	bon
bongjri	boŋdʒɹi
bongx	boŋks
bot	bot
bota	bota
botn	botn̩
bou	bɔu
bout	bɔut
braad	bɹaːd
braatopsi	bɹaːtopsi
brazil	bɹazil
bred	bɹed
breda	bɹeda
bredfruut	bɹedfɹuːt
brejrin	bɹedʒɹin
briekop	bɹɪɛkop
briev	bɹɪɛv
bring	bɹiŋ
bringgl	bɹiŋgl̩
britn	bɹitn
brok	bɹok
broun	bɹɔun
bruus	bɹuːs
buk	buk
bulfraag	bulfɹaːg
buod	buɔd
buodn	buɔdn̩
buot	buɔt
bush	buʃ
buut	buːt
bwai	bwaɪ
bwail	bwaɪl
byuuno	bjuːno
byuuti	bjuːti
chaaj	tʃaːdʒ
chaaklit	tʃaːklit
chaali	tʃaːli
chaina	tʃaɪna
chais	tʃaɪs
chaka-chaka	tʃakatʃaka
chat	tʃat
cheri	tʃeɹi
ches	tʃes
chichi	tʃitʃi
chienj	tʃɪɛndʒ
chiiz	tʃiːz
chikin	tʃikin
cho	tʃo
chobl	tʃobl̩
choch	tʃotʃ
chokcha	tʃoktʃa
chos	tʃos
chostii	tʃostiː
chrabl	tʃɹabl̩
chradishan	tʃɹadiʃan
chrai	tʃɹaɪ
chrajidi	tʃɹadʒidi
chrang	tʃɹaŋ
chranzfaam	tʃɹanzfaːm
chranzishan	tʃɹanziʃan
chranznashinal	tʃɹanznaʃinal
chrap	tʃɹap
chrapik	tʃɹapik
chrapikal	tʃɹapikal
chrech	tʃɹetʃ
chrecha	tʃɹetʃa
chrent	tʃɹent
chretn	tʃɹetn̩
chried	tʃɹɪɛd
chrien	tʃɹɪɛn
chrienin	tʃɹɪɛnin
chrienja	tʃɹɪɛndʒa
chriet	tʃɹɪɛt
chrii	tʃɹiː
chriit	tʃɹiːt
chriiti	tʃɹiːti
chrik	tʃɹik
chrikifai	tʃɹikifaɪ
chrilaani	tʃɹilaːni
chrinidad	tʃɹinidad
chrompit	tʃɹompit
chruu	tʃɹuː
chuocho	tʃuɔtʃo
chuochuo	tʃuɔtʃuɔ
chupid	tʃupid
chuu	tʃuː
chuu-chuu	tʃuːtʃuː
chuuhout	tʃuːhɔut
chuun	tʃuːn
chuut	tʃuːt
chuuz	tʃuːz
da	da
daa	daː
daag	daːg
daans	daːns
daata	daːta
dahn	dã
dailuut	daɪluːt
dainasuor	daɪnasuɔɹ
dairek	daɪɹek
dala	dala
daminiika	daminiːka
daminikan	daminikan
danal	danal
dangki	daŋki
darati	daɹati
dash	daʃ
dashiin	daʃiːn
dat	dat
dat-de	datde
dayalek	dajalek
dayaspora	dajaspoɹa
dayatishan	dajatiʃan
de	de
debl	debl̩
ded	ded
definishan	definiʃan
dehn	dehn
dehn	dẽ
dekied	dekɪɛd
dem	dem
dem-de	demde
dem-ya	demja
demakrasi	demakɹasi
dep	dep
derik	deɹik
deso	deso
dezat	dezat
di	di
dibiet	dibɪɛt
die	dɪɛ
dieli	dɪɛli
dievid	dɪɛvid
