
ab	ab
abad	abad
abadaeth	abadaɨ̯θ
abadaeth	abadɛθ
abadaethau	abadeɨ̯θa
abadaethau	abadeɨ̯θaɨ̯
abadaethau	abadeɨ̯θɛ
abadau	abada
abadau	abadaɨ̯
abadau	abadɛ
abades	abadɛs
abadesau	abadɛsa
abadesau	abadɛsaɨ̯
abadesau	abadɛsɛ
aball	abaɬ
aballu	abaɬɨ̞
abatai	abataɨ̯
abathocroalaidd	abaθɔkrɔalai̯ð
abatir	abatɪr
abatiroedd	abatɪrɔɨ̯ð
abaty	abatɨ̞
aber	abɛr
aberaeron	abɛreɨ̯rɔn
aberafan	abɛravan
aberdaugleddau	abɛrdaɨ̯glɛða
aberdaugleddau	abɛrdaɨ̯glɛðaɨ̯
aberdaugleddau	abɛrdaɨ̯glɛðɛ
aberdâr	abɛrdaːr
abergele	abɛrgɛlɛ
abergofiant	abɛrgɔvjant
abergwaun	abɛrgwaɨ̯n
aberhonddu	abɛrhɔnðɨ
abermaw	abɛrmau̯
abermaw	abɛrmɔ
abermaw	bɛrmɔ
abertawe	abɛrtau̯ɛ
aberteifi	abɛrtei̯vi
aberth	abɛrθ
aberthau	abɛrθa
aberthau	abɛrθaɨ̯
aberthau	abɛrθɛ
aberthged	abɛrθgɛd
aberthgedau	abɛrθgɛda
aberthgedau	abɛrθgɛdaɨ̯
aberthgedau	abɛrθgɛdɛ
aberthu	abɛrθɨ̞
aberthwr	abɛrθʊr
aberystwyth	abɛrəsdwɨ̞θ
abl	abl
abladol	abladɔl
abostol	abɔsdɔl
absen	absɛn
absennau	absɛna
absennau	absɛnaɨ̯
absennau	absɛnɛ
absennol	absɛnɔl
absennu	absɛnɨ
absenoldeb	absɛnɔldab
absenoldeb	absɛnɔldɛb
abwyd	abʊɨ̯d
abwydyn	abʊɨ̯dɨ̞n
academaidd	akadɛmai̯ð
academaidd	akadɛmɛð
academi	akadɛmi
academydd	akadɛmɨ̞ð
academyddion	akadɛməðjɔn
academïau	akadɛmiːa
academïau	akadɛmiːaɨ̯
academïau	akadɛmiːɛ
acen	akɛn
aceniad	akɛnjad
aceniadau	akɛnjada
aceniadau	akɛnjadaɨ̯
aceniadau	akɛnjadɛ
acenion	akɛnjɔn
acennu	akɛnɨ
acer	akar
acer	akɛr
ach	aːχ
ach	aχ
acha	aχa
achan	aχan
achles	aχlɛs
achlesau	aχlɛsa
achlesau	aχlɛsaɨ̯
achlesau	aχlɛsɛ
achlesu	aχlɛsɨ̞
achlod	aχlɔd
achlust	aχlɨ̞sd
achlysur	aχləsɨ̞r
achlysurol	aχləsɨ̞rɔl
achlysuron	aχləsɨ̞rɔn
achoedd	aːχɔi̯ð
achos	aχɔs
achos	χɔs
achosi	aχɔsi
achosion	aχɔʃɔn
achres	aχrɛs
achub	aχɨ̞b
achubiaeth	aχɨ̞bjaɨ̯θ
achubiaeth	aχɨ̞bjɛθ
achubol	aχɨ̞bɔl
