a	a
abbatia	abatia
abstinentia	abstinentsiːa
abundante	abunð̞ant̪e
abundantia	abundantsja
academia	akadɛmja
accentuar	aktsɛntuaɾ
acceptation	akkept̪akjon
acclarar	aklaɾaɾ
accordo	akːordo
accusar	akusaɾ
action	akθion
acustica	akust̪ika
adeo	adeo
admirar	at̪mjɾaɾ
adresse	adrese
adriano	atriano
aere	aeɣ̞e
aeroporto	aeroporto
agentia	agentsia
agitar	agitɑk
agradabile	aːgraˈdabile
agulia	aːgulɛa
al	al
alcuno	alkˌʊno
alexipharmaco	aleksifarmakon
alibi	alɪbi
alicunes	alikones
alimento	alimentɔ
alique	alikue
allegre	alˈegre
almanac	almenak
alphabeto	alfabeto
alque	alkve
altere	alt̪ere
ama	ama
ama	tama
amabile	amaːbile
amandola	amãn̪d̪ola
amante	amante
amar	lamaɾ
amara	amara
amarea	amarea
amata	lamat̪a
amate	amate
amate	amatɛ
amato	amatʊ
amator	amat̪oɾ
amava	amava
ambassada	amβ̞assaːd̪a
ambassador	aːmbasadoɾ
america	amɛɾjka
amico	amiko
amusar	amozaɾ
analysator	analiθator
analyse	anaˈlize
ancian	ansjan
ancian	antsjan
ancora	ẽŋkora
anglese	anglese
anglese	angleze
anglo-romanic	aŋgloromaːnik
anglomaniac	anɣ̞loman̪iak
anglomaniaco	aŋglomanijako
angulo	aŋgulo
angustia	aŋgust̪ia
anima	ɑnima
animal	animal
anno	annɔ
annual	anwal
anque	anke
anque	aŋkwe
antea	ant̪ea
anteponer	anteponere
antiquate	antikʊate
antithese	antitese
anxie	ankse
aperir	apeɾɾiɾ
aperte	apete
apertura	apaɾtura
aphrodisiac	afrodisiak
appellar	apellar
appellate	apellate
appetito	apetito
apportar	apoɾt̪aɾ
approbar	apɾobar
aptitude	aptitˈude
apud	apud
aquiero	akujero
aratro	aɾɾatɾo
arbore	arbore
arbore	aɾβ̞ore
archeologo	arkeologo
arco	darko
arder	aɾðeɾ
arlequinada	arlekuinaada
armea	aɾmeɾ
arrangiator	aɾɾanð̞iat̪oɾ
arrivata	ariˈvatˈa
arte	alte
articulo	artikolo
articulo	artikulo
articulos	artikulos
ascoltar	askoltar
aspere	aspeɣe
assatis	asatis
assecurar	aszeθuraɾ
assemblea	asemblea
assister	assizt̪eɾ
asterisco	asteɾiskɔ
atomo	atomɔ
atque	atkue
attender	atendeɾ
attente	atente
audi	au̯di
audiente	au̯djente
audir	au̯dir
audira	aud̪iɾa
audira	au̯dira
audirea	au̯direa
audite	au̯dite
audiva	aud̪iɣ̞a
audiva	au̯diva
aure	auɾ
auster	au̯st̪eɾ
austeritate	aosteɾitˈaːte
australia	au̯st̪ɾlia
austriac	au̯striːak
authenticar	au̯t̪ent̪ikaɾ
autobus	au̯t̪oβ̞us
autocratia	au̯t̪okat̪ia
automatic	automatif
autor	au̯t̪oɾ
autumno	autumnʊ
avantia	avantsia
avantiar	avantsjaɾ
avion	avjon
baca	daka
balancia	balnkia
banca	d̪anka
banco	danko
banda	vanda
barra	bara
barriera	barriara
bascular	ð̞askulaɾ
baston	aston
belle	bele
ben	ben
benigne	benignɛ
benvenite	benvenite
berbere	berberɛ
berillo	berilːo
besonio	bezonjo
besonio	beˈzɔnjo
bibita	bibita
bibliomantia	bipliomantja
bibliotheca	biblioteka
bivac	bɪvak
blanc	blaŋk
blasmar	glasˈmaɾ
blasmo	blasmʊ
blasphemar	blasfeɾmaɾ
bohrium	borjum
bombar	bomβ̞aɾ
bosniac	bɔsnɪjak
boteca	boteka
botta	botːa
branca	banka
breve	brɛve
bricca	bɾika
brillar	bˈɾˈjˈlˈaɾ
bromo	broma
brossa	brosa
brossar	brosaɾ
brun	bˈɾˈʌn
bucca	bukːa
bulbo	bolbo
bulgaria	bɔlgaria
butyro	butiro
byzantin	bizantin
byzantino	bizantino
byzantio	bizansjo
byzantio	bizantjo
byzantio	bizantsjo
c	k
c	sɛj
c	ts
c	tse
cabana	kɑbanɑ
cacar	kakaaɾ
cacophone	kakofone
cader	ad̪eɾ
cadita	kad̪it̪a
caffe	kafe
caffe	kaffe
calcar	kalˈkˈar
calcea	kaltsea
calceones	kalθeones
calcetta	kaltsetːa
caldera	kaltera
caldiera	kalˈtˈieˈɾa
calor	ɣkoloɾ
camera	kamera
camisa	kamisa
cammino	kamino
can	kam
cantar	kantar
cantar	kantau
cantion	kanθjon
capace	kapatʃe
capitano	kapjtaːno
capra	dapra
capturar	kapːtˈorˈaɾ
car	kaːr
cardiac	kaɾðiak
carga	kɑrgɑ
carretta	karɾet̪a
