a	a
abacá	abaka
abada	aβaða̝
abade	aβaðɪ
abadengo	aβaðeŋgo̝
abadesa	aβaðesɐ
abadexo	aβaðeʃʊ
abadía	aβaðiɐ
abafante	aβafantɪ
abafar	aβafaɾ
abafo	aβ̞afʊ
abaixar	aβajʃaɾ
abalar	aβalaɾ
abalo	aβalo̝
abaloucar	aβalowkaɾ
abanar	aβanaɾ
abancar	aβaŋkaɾ
abanear	aβɑneaɾ
abanicar	aβanikaɾ
abanico	aβanikʊ
abano	aβano̝
abanqueiro	aβaŋkejɾo̝
abarquilar	aβaɾkilaɾ
abastanza	aβastanθa
abastar	aβastaɾ
abastecemento	aβasteθemɛntʊ
abasto	aβastʊ
abaxial	aβ̞aʃjɑɫ
abdome	abdɔmɪ
abeaca	aβeaka̝
abeberar	aβeβeɾaɾ
abecé	aβeθɛ
abeirar	aβejɾaɾ
abeiro	aβejɾo̝
abeleira	aβelejɾɐ
abella	aβeʎa̝
abellariza	aβeʎaɾiθa̝
abelleira	aβeʎejɾa̝
abelleiro	aβeʎejɾo̝
abellón	aβeʎoŋ
abeluria	aβeluɾjɐ
abelá	aβela
abeneiro	aβenejɾʊ
abeto	aβeto̝
abicar	aβikaɾ
abiñar	aβiɲaɾ
abofé	aβofɛ
aboiar	aβoi̯aɾ
aboiar	aβɔi̯aɾ
abondamento	aβondamentʊ
abondamento	aβondamɛntʊ
aborrallado	aβoraʎaðʊ
aborrecer	aβoreseɾ
aborrecer	aβoreθeɾ
abotoar	aβotoaɾ
abouxar	aβ̞owʃaɾ
abra	aβɾa̝
abraiar	aβɾajaɾ
abranguer	aβɾaŋgeɾ
abrasar	aβɾasaɾ
abrazar	aβ̞ɾasaɾ
abrazar	aβ̞ɾaθaɾ
abrazo	aβ̞ɾasʊ
abrazo	aβ̞ɾaθʊ
abrente	aβɾɛnte̝
abrigar	aβɾiɣaɾ
abrigo	aβɾiɣʊ
abrigoso	aβɾiɣosʊ
abril	aβɾil
abrir	aβɾiɾ
abrollo	aβɾɔʎʊ
abruñeiro	aβɾuɲejɾo̝
abruño	aβɾuɲo̝
abrótea	aβɾɔte̯a̝
abrótega	aβɾɔtɪɣɐ
absoluto	aβsolutʊ
abullar	aβuʎaɾ
abur	aβuɾ
aburar	aβuɾaɾ
aburiño	aβuɾiɲʊ
aburrir	aβ̞uriɾ
acalentar	akalentaɾ
acalentar	akalɛntaɾ
acanear	akɑneaɾ
acantazar	akɑntaθaɾ
acantilar	akɑntilaɾ
acantoar	akantoaɾ
acareo	akaɾeʊ
acariñar	akaɾiɲaɾ
acarreirar	akɑrejɾaɾ
acción	ɑksjoŋ
acción	ɑkθjoŋ
aceal	aθeal
acedume	aθeðumɪ
acedía	aseðiɐ
acedía	aθeðiɐ
aceite	asejt̪ɪ
aceite	aθejt̪ɪ
achaiar	a̠tʃajaɾ
achairar	atʃajɾaɾ
achanzar	atʃansaɾ
achanzar	atʃanθaɾ
achaque	atʃakɪ
acoiar	akojaɾ
acoitelar	akojtelaɾ
acolá	akola
acompañamento	akompaɲamentʊ
aconchegar	akontʃeɣaɾ
acordanza	akoɾðansɐ
acordanza	akoɾðanθɐ
acordar	akoɾðaɾ
acorrer	akoreɾ
acostuma	akostuma
acostumar	akostumaɾ
acougo	akowɣʊ
acre	akɾe
acrecer	akɾeseɾ
acrecer	akɾeθeɾ
actos	aktos
acugular	akuɣulaɾ
acurtar	akuɾtaɾ
adega	aðɛɣɐ
adegueiro	aðeɣejɾʊ
adentar	aðentaɾ
adentar	aðɛntaɾ
aderezo	aðeɾesʊ
aderezo	aðeɾeθʊ
aderno	aðɛɾnʊ
adeus	aðeʊ̯s
adiantar	aðjantaɾ
adiante	aðjantɪ
adiar	aðiaɾ
