ກມ	kɔː˩˧mɔː˧˥
ກມ	kɔː˩˨mɔː˩˨
ກວາງ	kuːə̯ŋ˩˧
ກວາງ	kuːə̯ŋ˩˨
ກວາດ	kuːə̯t̚˥˥˨
ກວາດ	kuːə̯t̚˧˩
ກວຽນ	kʷiːə̯n˩˧
ກວຽນ	kʷiːə̯n˩˨
ກວ່າ	kuːə̯˧
ກວ່າ	kuːə̯˧˨
ກວ້າງ	kuːə̯ŋ˥˨
ກວ້າງ	kuːə̯ŋ˧˦
ກອງ	kɔːŋ˩˧
ກອງ	kɔːŋ˩˨
ກອງທັບ	kɔːŋ˩˧tʰap̚˧
ກອງທັບ	kɔːŋ˩˨tʰap̚˧˨
ກອງທັບບົກ	kɔːŋ˩˧tʰap̚˧bok̚˧˥
ກອງທັບບົກ	kɔːŋ˩˨tʰap̚˧˨bok̚˩˨
ກອງທັບອາກາດ	kɔːŋ˩˧tʰap̚˧ʔaː˩˧kaːt̚˧˩
ກອງທັບອາກາດ	kɔːŋ˩˨tʰap̚˧˨ʔaː˩˨kaːt̚˥˥˨
ກອດ	kɔːt̚˥˥˨
ກອດ	kɔːt̚˧˩
ກະດານ	kaʔ˧˥daːn˩˧
ກະດານ	kaʔ˩˨daːn˩˨
ກະດິງ	kaʔ˧˥diŋ˩˧
ກະດິງ	kaʔ˩˨diŋ˩˨
ກະດຸມ	kaʔ˧˥dum˩˧
ກະດຸມ	kaʔ˩˨dum˩˨
ກະດູກ	kaʔ˧˥duːk̚˧˩
ກະດູກ	kaʔ˩˨duːk̚˥˥˨
ກະດູກສັນຫຼັງ	kaʔ˧˥duːk̚˧˩san˩˧laŋ˩˧
ກະດູກສັນຫຼັງ	kaʔ˩˨duːk̚˥˥˨san˥˧˧laŋ˥˧˧
ກະດ້າງ	kaʔ˧˥daːŋ˥˨
ກະດ້າງ	kaʔ˩˨daːŋ˧˦
ກະຕິກາ	kaʔ˧˥tiʔ˧˥kaː˩˧
ກະຕິກາ	kaʔ˩˨tiʔ˩˨kaː˩˨
ກະຕ່າຍ	kaʔ˧˥taːj˧
ກະຕ່າຍ	kaʔ˩˨taːj˧˨
ກະຕໍ້	kaʔ˧˥tɔː˥˨
ກະຕໍ້	kaʔ˩˨tɔː˧˦
ກະຖາ	kaʔ˧˥tʰaː˩˧
ກະຖາ	kaʔ˩˨tʰaː˥˧˧
ກະຖຸນ	kaʔ˧˥tʰun˩˧
ກະຖຸນ	kaʔ˩˨tʰun˥˧˧
ກະທິ	kaʔ˧˥tʰiʔ˧
ກະທິ	kaʔ˩˨tʰiʔ˧˨
ກະທິງ	kaʔ˧˥tʰiŋ˧˥
ກະທິງ	kaʔ˩˨tʰiŋ˩˨
ກະທູ້	kaʔ˧˥tʰuː˥˨
ກະທູ້	kaʔ˩˨tʰuː˧˦
ກະທົບ	kaʔ˧˥tʰop̚˧
ກະທົບ	kaʔ˩˨tʰop̚˧˨
ກະປິ	kaʔ˧˥piʔ˧˥
ກະປິ	kaʔ˩˨piʔ˩˨
ກະປ່ອງ	kaʔ˧˥pɔːŋ˧
ກະປ່ອງ	kaʔ˩˨pɔːŋ˧˨
ກະລາມ	kaʔ˧˥laːm˧˥
ກະລາມ	kaʔ˩˨laːm˩˨
ກະລາສີ	kaʔ˧˥laː˧˥siː˩˧
ກະລາສີ	kaʔ˩˨laː˩˨siː˥˧˧
ກະລາເປົ໋າ	kaʔ˧˥laː˧˥paw˩˧
ກະລາເປົ໋າ	kaʔ˩˨laː˩˨paw˩˨
ກະລຸນາ	kaʔ˧˥luʔ˧naː˧˥
ກະລຸນາ	kaʔ˩˨luʔ˧˨naː˩˨
ກະລ່ຳປີ	kaʔ˧˥lam˧piː˩˧
ກະລ່ຳປີ	kaʔ˩˨lam˧˨piː˩˨
ກະສິກຳ	kaʔ˧˥siʔ˧˥kam˩˧
ກະສິກຳ	kaʔ˩˨siʔ˩˨kam˩˨
ກະສຸນ	kaʔ˧˥sun˩˧
ກະສຸນ	kaʔ˩˨sun˥˧˧
ກະເກນ	kaʔ˧˥keːn˩˧
ກະເກນ	kaʔ˩˨keːn˩˨
ກະເດືອນ	kaʔ˧˥dɯːə̯n˩˧
ກະເດືອນ	kaʔ˩˨dɯːə̯n˩˨
ກະເທີຍ	kaʔ˧˥tʰɤːj˧˥
ກະເທີຍ	kaʔ˩˨tʰɤːj˩˨
ກະເບື້ອ	kaʔ˧˥bɯːə̯˥˨
ກະເບື້ອ	kaʔ˩˨bɯːə̯˧˦
ກະເປົາ	kaʔ˧˥paw˩˧
ກະເປົາ	kaʔ˩˨paw˩˨
ກະເປົາເງິນ	kaʔ˧˥paw˩˧ŋɤn˧˥
ກະເປົາເງິນ	kaʔ˩˨paw˩˨ŋɤn˩˨
ກະເພາະ	kaʔ˧˥pʰɔʔ˧
ກະເພາະ	kaʔ˩˨pʰɔʔ˧˨
ກະເລັກ	kaʔ˧˥lek̚˧
ກະເລັກ	kaʔ˩˨lek̚˧˨
ກະເສດ	kaʔ˧˥seːt̚˧˩
ກະເສດ	kaʔ˩˨seːt̚˥˥˨
ກະແຈ	kaʔ˧˥tɕɛː˩˧
ກະແຈ	kaʔ˩˨tɕɛː˩˨
